[INFO ][memory ] Running with 32 bit heap and compressed references.
[INFO ][memory ] GC mode: Static, strategy: Generational Parallel Mark & Sweep
[INFO ][memory ] heap size: 65540K, maximal heap size: 2097152K, nursery size: 32770K
[INFO ][memory ] <s>-<end>: GC <before>K-><after>K (<heap>K), <pause> ms
[INFO ][memory ] <s/start> - start time of collection (seconds since jvm start)
[INFO ][memory ] <end>     - end time of collection (seconds since jvm start)
[INFO ][memory ] <before>  - memory used by objects before collection (KB)
[INFO ][memory ] <after>   - memory used by objects after collection (KB)
[INFO ][memory ] <heap>    - size of heap after collection (KB)
[INFO ][memory ] <pause>   - total sum of pauses during collection (milliseconds)
[INFO ][memory ]             run with -Xverbose:gcpause to see individual pauses
[INFO ][memory ] 1.548: parallel nursery GC 174033K->174061K (221792K), 0.684 ms
[INFO ][memory ] 1.549: parallel nursery GC 174097K->174125K (221792K), 0.703 ms
[INFO ][memory ] 1.550: parallel nursery GC 174161K->174189K (221792K), 0.682 ms
[INFO ][memory ] 1.550: parallel nursery GC 174225K->174253K (221792K), 0.675 ms
[INFO ][memory ] 1.551: parallel nursery GC 174289K->174381K (221792K), 0.623 ms
[INFO ][memory ] 1.552: parallel nursery GC 174417K->174445K (221792K), 0.703 ms
[INFO ][memory ] 1.553: parallel nursery GC 174481K->174509K (221792K), 0.673 ms
[INFO ][memory ] 1.553: parallel nursery GC 174545K->174573K (221792K), 0.814 ms
[INFO ][memory ] 1.554: parallel nursery GC 174609K->174637K (221792K), 0.682 ms
[INFO ][memory ] 1.555: parallel nursery GC 174673K->174701K (221792K), 0.684 ms
[INFO ][memory ] 1.556: parallel nursery GC 174737K->174765K (221792K), 0.681 ms
[INFO ][memory ] 1.557: parallel nursery GC 174801K->174829K (221792K), 0.686 ms
[INFO ][memory ] 1.557: parallel nursery GC 174865K->174893K (221792K), 0.681 ms
[INFO ][memory ] 1.558: parallel nursery GC 174929K->174957K (221792K), 0.683 ms
[INFO ][memory ] 1.559: parallel nursery GC 174993K->175021K (221792K), 0.688 ms
[INFO ][memory ] 1.560: parallel nursery GC 175057K->175085K (221792K), 0.774 ms
[INFO ][memory ] 1.561: parallel nursery GC 175121K->175149K (221792K), 0.679 ms
[INFO ][memory ] 1.561: parallel nursery GC 175185K->175213K (221792K), 0.812 ms
[INFO ][memory ] 1.562: parallel nursery GC 175249K->175277K (221792K), 0.684 ms
[INFO ][memory ] 1.563: parallel nursery GC 175313K->175341K (221792K), 0.688 ms
[INFO ][memory ] 1.564: parallel nursery GC 175377K->175405K (221792K), 0.680 ms
[INFO ][memory ] 1.565: parallel nursery GC 175441K->175469K (221792K), 0.684 ms
[INFO ][memory ] 1.565: parallel nursery GC 175505K->175533K (221792K), 0.686 ms
[INFO ][memory ] 1.566: parallel nursery GC 175569K->175597K (221792K), 0.684 ms
[INFO ][memory ] 1.567: parallel nursery GC 175633K->175661K (221792K), 0.685 ms
[INFO ][memory ] 1.568: parallel nursery GC 175697K->175725K (221792K), 0.685 ms
[INFO ][memory ] 1.568: parallel nursery GC 175761K->175789K (221792K), 0.685 ms
[INFO ][memory ] 1.569: parallel nursery GC 175825K->175853K (221792K), 0.802 ms
[INFO ][memory ] 1.570: parallel nursery GC 175889K->175917K (221792K), 0.722 ms
[INFO ][memory ] 1.571: parallel nursery GC 175953K->175981K (221792K), 0.694 ms
[INFO ][memory ] 1.572: parallel nursery GC 176017K->176045K (221792K), 0.684 ms
[INFO ][memory ] 1.572: parallel nursery GC 176081K->176109K (221792K), 0.685 ms
[INFO ][memory ] 1.573: parallel nursery GC 176145K->176237K (221792K), 0.633 ms
[INFO ][memory ] 1.574: parallel nursery GC 176273K->176301K (221792K), 0.682 ms
[INFO ][memory ] 1.575: parallel nursery GC 176337K->176365K (221792K), 0.685 ms
[INFO ][memory ] 1.575: parallel nursery GC 176401K->176429K (221792K), 0.686 ms
[INFO ][memory ] 1.576: parallel nursery GC 176465K->176493K (221792K), 0.686 ms
[INFO ][memory ] 1.577: parallel nursery GC 176529K->176557K (221792K), 0.679 ms
[INFO ][memory ] 1.578: parallel nursery GC 176593K->176621K (221792K), 0.682 ms
[INFO ][memory ] 1.578: parallel nursery GC 176657K->176685K (221792K), 0.695 ms
[INFO ][memory ] 1.579: parallel nursery GC 176721K->176749K (221792K), 0.704 ms
[INFO ][memory ] 1.580: parallel nursery GC 176785K->176813K (221792K), 0.838 ms
[INFO ][memory ] 1.581: parallel nursery GC 176849K->176877K (221792K), 0.809 ms
[INFO ][memory ] 1.582: parallel nursery GC 176913K->176941K (221792K), 0.705 ms
[INFO ][memory ] 1.583: parallel nursery GC 176977K->177005K (221792K), 0.698 ms
[INFO ][memory ] 1.583: parallel nursery GC 177041K->177069K (221792K), 0.696 ms
[INFO ][memory ] 1.584: parallel nursery GC 177105K->177133K (221792K), 0.695 ms
[INFO ][memory ] 1.585: parallel nursery GC 177169K->177197K (221792K), 0.673 ms
[INFO ][memory ] 1.586: parallel nursery GC 177233K->177261K (221792K), 0.693 ms
[INFO ][memory ] 1.587: parallel nursery GC 177297K->177325K (221792K), 0.684 ms
[INFO ][memory ] 1.587: parallel nursery GC 177361K->177389K (221792K), 0.699 ms
[INFO ][memory ] 1.588: parallel nursery GC 177425K->177453K (221792K), 0.685 ms
[INFO ][memory ] 1.589: parallel nursery GC 177489K->177517K (221792K), 0.682 ms
[INFO ][memory ] 1.590: parallel nursery GC 177553K->177581K (221792K), 0.682 ms
[INFO ][memory ] 1.590: parallel nursery GC 177617K->177645K (221792K), 0.685 ms
[INFO ][memory ] 1.591: parallel nursery GC 177681K->177709K (221792K), 0.692 ms
[INFO ][memory ] 1.592: parallel nursery GC 177745K->177773K (221792K), 0.752 ms
[INFO ][memory ] 1.593: parallel nursery GC 177809K->177837K (221792K), 0.688 ms
[INFO ][memory ] 1.594: parallel nursery GC 177873K->177901K (221792K), 0.800 ms
[INFO ][memory ] 1.594: parallel nursery GC 177937K->177965K (221792K), 0.686 ms
[INFO ][memory ] 1.595: parallel nursery GC 178001K->178093K (221792K), 0.643 ms
[INFO ][memory ] 1.596: parallel nursery GC 178129K->178157K (221792K), 0.707 ms
[INFO ][memory ] 1.597: parallel nursery GC 178193K->178221K (221792K), 0.681 ms
[INFO ][memory ] 1.597: parallel nursery GC 178257K->178285K (221792K), 0.680 ms
[INFO ][memory ] 1.598: parallel nursery GC 178321K->178349K (221792K), 0.677 ms
[INFO ][memory ] 1.599: parallel nursery GC 178385K->178413K (221792K), 0.678 ms
[INFO ][memory ] 1.600: parallel nursery GC 178449K->178477K (221792K), 0.686 ms
[INFO ][memory ] 1.600: parallel nursery GC 178513K->178541K (221792K), 0.688 ms
[INFO ][memory ] 1.601: parallel nursery GC 178577K->178605K (221792K), 0.795 ms
[INFO ][memory ] 1.602: parallel nursery GC 178641K->178669K (221792K), 0.694 ms
[INFO ][memory ] 1.603: parallel nursery GC 178705K->178733K (221792K), 0.686 ms
[INFO ][memory ] 1.604: parallel nursery GC 178769K->178797K (221792K), 0.690 ms
[INFO ][memory ] 1.604: parallel nursery GC 178833K->178861K (221792K), 0.682 ms
[INFO ][memory ] 1.605: parallel nursery GC 178897K->178925K (221792K), 0.686 ms
[INFO ][memory ] 1.606: parallel nursery GC 178961K->178989K (221792K), 0.688 ms
[INFO ][memory ] 1.607: parallel nursery GC 179025K->179053K (221792K), 0.680 ms
[INFO ][memory ] 1.608: parallel nursery GC 179089K->179117K (221792K), 0.689 ms
[INFO ][memory ] 1.608: parallel nursery GC 179153K->179181K (221792K), 0.680 ms
[INFO ][memory ] 1.609: parallel nursery GC 179217K->179245K (221792K), 0.783 ms
[INFO ][memory ] 1.610: parallel nursery GC 179281K->179309K (221792K), 0.684 ms
[INFO ][memory ] 1.611: parallel nursery GC 179345K->179373K (221792K), 0.692 ms
[INFO ][memory ] 1.611: parallel nursery GC 179409K->179437K (221792K), 0.682 ms
[INFO ][memory ] 1.612: parallel nursery GC 179473K->179501K (221792K), 0.691 ms
[INFO ][memory ] 1.613: parallel nursery GC 179537K->179565K (221792K), 0.683 ms
[INFO ][memory ] 1.614: parallel nursery GC 179601K->179629K (221792K), 0.692 ms
[INFO ][memory ] 1.615: parallel nursery GC 179665K->179693K (221792K), 0.682 ms
[INFO ][memory ] 1.615: parallel nursery GC 179729K->179757K (221792K), 0.693 ms
[INFO ][memory ] 1.616: parallel nursery GC 179793K->179821K (221792K), 0.690 ms
[INFO ][memory ] 1.617: parallel nursery GC 179857K->179949K (221792K), 0.641 ms
[INFO ][memory ] 1.618: parallel nursery GC 179985K->180013K (221792K), 0.686 ms
[INFO ][memory ] 1.618: parallel nursery GC 180049K->180077K (221792K), 0.690 ms
[INFO ][memory ] 1.619: parallel nursery GC 180113K->180141K (221792K), 0.686 ms
[INFO ][memory ] 1.620: parallel nursery GC 180177K->180205K (221792K), 0.689 ms
[INFO ][memory ] 1.621: parallel nursery GC 180241K->180269K (221792K), 0.699 ms
[INFO ][memory ] 1.622: parallel nursery GC 180305K->180333K (221792K), 0.684 ms
[INFO ][memory ] 1.622: parallel nursery GC 180369K->180397K (221792K), 0.685 ms
[INFO ][memory ] 1.623: parallel nursery GC 180433K->180461K (221792K), 0.790 ms
[INFO ][memory ] 1.624: parallel nursery GC 180497K->180525K (221792K), 0.700 ms
[INFO ][memory ] 1.625: parallel nursery GC 180561K->180589K (221792K), 0.689 ms
[INFO ][memory ] 1.625: parallel nursery GC 180625K->180653K (221792K), 0.835 ms
[INFO ][memory ] 1.626: parallel nursery GC 180689K->180717K (221792K), 0.681 ms
[INFO ][memory ] 1.627: parallel nursery GC 180753K->180781K (221792K), 0.685 ms
[INFO ][memory ] 1.628: parallel nursery GC 180817K->180845K (221792K), 0.684 ms
[INFO ][memory ] 1.629: parallel nursery GC 180881K->180909K (221792K), 0.687 ms
[INFO ][memory ] 1.629: parallel nursery GC 180945K->180973K (221792K), 0.686 ms
[INFO ][memory ] 1.630: parallel nursery GC 181009K->181037K (221792K), 0.691 ms
[INFO ][memory ] 1.631: parallel nursery GC 181073K->181101K (221792K), 0.696 ms
[INFO ][memory ] 1.632: parallel nursery GC 181137K->181165K (221792K), 0.681 ms
[INFO ][memory ] 1.633: parallel nursery GC 181201K->181229K (221792K), 0.688 ms
[INFO ][memory ] 1.633: parallel nursery GC 181265K->181293K (221792K), 0.876 ms
[INFO ][memory ] 1.634: parallel nursery GC 181329K->181357K (221792K), 0.681 ms
[INFO ][memory ] 1.635: parallel nursery GC 181393K->181421K (221792K), 0.679 ms
[INFO ][memory ] 1.636: parallel nursery GC 181457K->181485K (221792K), 0.678 ms
[INFO ][memory ] 1.637: parallel nursery GC 181521K->181549K (221792K), 0.705 ms
[INFO ][memory ] 1.637: parallel nursery GC 181585K->181613K (221792K), 0.683 ms
[INFO ][memory ] 1.638: parallel nursery GC 181649K->181677K (221792K), 0.859 ms
[INFO ][memory ] 1.639: parallel nursery GC 181713K->181805K (221792K), 0.632 ms
[INFO ][memory ] 1.640: parallel nursery GC 181841K->181869K (221792K), 0.678 ms
[INFO ][memory ] 1.641: parallel nursery GC 181905K->181933K (221792K), 0.673 ms
[INFO ][memory ] 1.641: parallel nursery GC 181969K->181997K (221792K), 0.889 ms
[INFO ][memory ] 1.642: parallel nursery GC 182033K->182061K (221792K), 0.689 ms
[INFO ][memory ] 1.643: parallel nursery GC 182097K->182125K (221792K), 0.686 ms
[INFO ][memory ] 1.644: parallel nursery GC 182161K->182189K (221792K), 0.684 ms
[INFO ][memory ] 1.645: parallel nursery GC 182225K->182253K (221792K), 0.678 ms
[INFO ][memory ] 1.645: parallel nursery GC 182289K->182317K (221792K), 0.683 ms
[INFO ][memory ] 1.646: parallel nursery GC 182353K->182381K (221792K), 0.682 ms
[INFO ][memory ] 1.647: parallel nursery GC 182417K->182445K (221792K), 0.678 ms
[INFO ][memory ] 1.648: parallel nursery GC 182481K->182509K (221792K), 0.684 ms
[INFO ][memory ] 1.649: parallel nursery GC 182545K->182573K (221792K), 0.684 ms
[INFO ][memory ] 1.649: parallel nursery GC 182609K->182637K (221792K), 0.964 ms
[INFO ][memory ] 1.650: parallel nursery GC 182673K->182701K (221792K), 0.687 ms
[INFO ][memory ] 1.651: parallel nursery GC 182737K->182765K (221792K), 0.682 ms
[INFO ][memory ] 1.652: parallel nursery GC 182801K->182829K (221792K), 0.686 ms
[INFO ][memory ] 1.653: parallel nursery GC 182865K->182893K (221792K), 0.681 ms
[INFO ][memory ] 1.653: parallel nursery GC 182929K->182957K (221792K), 0.682 ms
[INFO ][memory ] 1.654: parallel nursery GC 182993K->183021K (221792K), 0.679 ms
[INFO ][memory ] 1.655: parallel nursery GC 183057K->183085K (221792K), 0.679 ms
[INFO ][memory ] 1.656: parallel nursery GC 183121K->183149K (221792K), 0.679 ms
[INFO ][memory ] 1.656: parallel nursery GC 183185K->183213K (221792K), 0.677 ms
[INFO ][memory ] 1.657: parallel nursery GC 183249K->183277K (221792K), 0.783 ms
[INFO ][memory ] 1.658: parallel nursery GC 183313K->183341K (221792K), 0.678 ms
[INFO ][memory ] 1.659: parallel nursery GC 183377K->183405K (221792K), 0.681 ms
[INFO ][memory ] 1.660: parallel nursery GC 183441K->183469K (221792K), 0.686 ms
[INFO ][memory ] 1.660: parallel nursery GC 183505K->183533K (221792K), 0.898 ms
[INFO ][memory ] 1.661: parallel nursery GC 183569K->183597K (221792K), 0.622 ms
[INFO ][memory ] 1.662: parallel nursery GC 183633K->183661K (221792K), 0.718 ms
[INFO ][memory ] 1.663: parallel nursery GC 183697K->183725K (221792K), 0.678 ms
[INFO ][memory ] 1.664: parallel nursery GC 183761K->183789K (221792K), 0.681 ms
[INFO ][memory ] 1.664: parallel nursery GC 183825K->183853K (221792K), 0.691 ms
[INFO ][memory ] 1.665: parallel nursery GC 183889K->183917K (221792K), 0.806 ms
[INFO ][memory ] 1.666: parallel nursery GC 183953K->183981K (221792K), 0.690 ms
[INFO ][memory ] 1.667: parallel nursery GC 184017K->184045K (221792K), 0.686 ms
[INFO ][memory ] 1.668: parallel nursery GC 184081K->184109K (221792K), 0.689 ms
[INFO ][memory ] 1.668: parallel nursery GC 184145K->184173K (221792K), 0.678 ms
[INFO ][memory ] 1.669: parallel nursery GC 184209K->184237K (221792K), 0.688 ms
[INFO ][memory ] 1.670: parallel nursery GC 184273K->184301K (221792K), 0.684 ms
[INFO ][memory ] 1.671: parallel nursery GC 184337K->184365K (221792K), 0.695 ms
[INFO ][memory ] 1.671: parallel nursery GC 184401K->184429K (221792K), 0.848 ms
[INFO ][memory ] 1.672: parallel nursery GC 184465K->184493K (221792K), 0.701 ms
[INFO ][memory ] 1.673: parallel nursery GC 184529K->184557K (221792K), 0.784 ms
[INFO ][memory ] 1.674: parallel nursery GC 184593K->184621K (221792K), 0.690 ms
[INFO ][memory ] 1.675: parallel nursery GC 184657K->184685K (221792K), 0.692 ms
[INFO ][memory ] 1.676: parallel nursery GC 184721K->184749K (221792K), 0.693 ms
[INFO ][memory ] 1.676: parallel nursery GC 184785K->184813K (221792K), 0.685 ms
[INFO ][memory ] 1.677: parallel nursery GC 184849K->184877K (221792K), 0.685 ms
[INFO ][memory ] 1.678: parallel nursery GC 184913K->184941K (221792K), 0.683 ms
[INFO ][memory ] 1.679: parallel nursery GC 184977K->185005K (221792K), 0.680 ms
[INFO ][memory ] 1.680: parallel nursery GC 185041K->185069K (221792K), 0.701 ms
[INFO ][memory ] 1.680: parallel nursery GC 185105K->185133K (221792K), 0.732 ms
[INFO ][memory ] 1.681: parallel nursery GC 185169K->185197K (221792K), 0.699 ms
[INFO ][memory ] 1.682: parallel nursery GC 185233K->185261K (221792K), 0.698 ms
[INFO ][memory ] 1.683: parallel nursery GC 185297K->185325K (221792K), 0.851 ms
[INFO ][memory ] 1.684: parallel nursery GC 185361K->185389K (221792K), 0.639 ms
[INFO ][memory ] 1.684: parallel nursery GC 185425K->185453K (221792K), 0.720 ms
[INFO ][memory ] 1.685: parallel nursery GC 185489K->185517K (221792K), 0.684 ms
[INFO ][memory ] 1.686: parallel nursery GC 185553K->185581K (221792K), 0.683 ms
[INFO ][memory ] 1.687: parallel nursery GC 185617K->185645K (221792K), 0.716 ms
[INFO ][memory ] 1.688: parallel nursery GC 185681K->185709K (221792K), 0.683 ms
[INFO ][memory ] 1.688: parallel nursery GC 185745K->185773K (221792K), 0.692 ms
[INFO ][memory ] 1.689: parallel nursery GC 185809K->185837K (221792K), 0.771 ms
[INFO ][memory ] 1.690: parallel nursery GC 185873K->185901K (221792K), 0.695 ms
[INFO ][memory ] 1.691: parallel nursery GC 185937K->185958K (221792K), 0.683 ms
[INFO ][memory ] 1.691: parallel nursery GC 185994K->186022K (221792K), 0.678 ms
[INFO ][memory ] 1.692: parallel nursery GC 186058K->186086K (221792K), 0.683 ms
[INFO ][memory ] 1.693: parallel nursery GC 186122K->186150K (221792K), 0.703 ms
[INFO ][memory ] 1.694: parallel nursery GC 186186K->186214K (221792K), 0.792 ms
[INFO ][memory ] 1.695: parallel nursery GC 186250K->186278K (221792K), 0.681 ms
[INFO ][memory ] 1.695: parallel nursery GC 186314K->186342K (221792K), 0.682 ms
[INFO ][memory ] 1.696: parallel nursery GC 186378K->186406K (221792K), 0.681 ms
[INFO ][memory ] 1.697: parallel nursery GC 186442K->186470K (221792K), 0.681 ms
[INFO ][memory ] 1.698: parallel nursery GC 186506K->186534K (221792K), 0.680 ms
[INFO ][memory ] 1.698: parallel nursery GC 186570K->186598K (221792K), 0.678 ms
[INFO ][memory ] 1.699: parallel nursery GC 186634K->186662K (221792K), 0.686 ms
[INFO ][memory ] 1.700: parallel nursery GC 186698K->186726K (221792K), 0.681 ms
[INFO ][memory ] 1.701: parallel nursery GC 186762K->186790K (221792K), 0.685 ms
[INFO ][memory ] 1.702: parallel nursery GC 186826K->186854K (221792K), 0.677 ms
[INFO ][memory ] 1.702: parallel nursery GC 186890K->186918K (221792K), 0.680 ms
[INFO ][memory ] 1.703: parallel nursery GC 186954K->186982K (221792K), 0.673 ms
[INFO ][memory ] 1.704: parallel nursery GC 187018K->187046K (221792K), 0.678 ms
[INFO ][memory ] 1.705: parallel nursery GC 187082K->187110K (221792K), 0.830 ms
[INFO ][memory ] 1.706: parallel nursery GC 187146K->187174K (221792K), 0.763 ms
[INFO ][memory ] 1.706: parallel nursery GC 187210K->187238K (221792K), 0.696 ms
[INFO ][memory ] 1.707: parallel nursery GC 187274K->187302K (221792K), 0.689 ms
[INFO ][memory ] 1.708: parallel nursery GC 187338K->187366K (221792K), 0.684 ms
[INFO ][memory ] 1.709: parallel nursery GC 187402K->187430K (221792K), 0.685 ms
[INFO ][memory ] 1.709: parallel nursery GC 187466K->187494K (221792K), 0.691 ms
[INFO ][memory ] 1.710: parallel nursery GC 187530K->187558K (221792K), 0.687 ms
[INFO ][memory ] 1.711: parallel nursery GC 187594K->187622K (221792K), 0.696 ms
[INFO ][memory ] 1.712: parallel nursery GC 187658K->187686K (221792K), 0.690 ms
[INFO ][memory ] 1.713: parallel nursery GC 187722K->187750K (221792K), 0.691 ms
[INFO ][memory ] 1.713: parallel nursery GC 187786K->187814K (221792K), 0.864 ms
[INFO ][memory ] 1.714: parallel nursery GC 187850K->187878K (221792K), 0.698 ms
[INFO ][memory ] 1.715: parallel nursery GC 187914K->187942K (221792K), 0.784 ms
[INFO ][memory ] 1.716: parallel nursery GC 187978K->188006K (221792K), 0.691 ms
[INFO ][memory ] 1.717: parallel nursery GC 188042K->188070K (221792K), 0.697 ms
[INFO ][memory ] 1.718: parallel nursery GC 188106K->188134K (221792K), 1.835 ms
[INFO ][memory ] 1.719: parallel nursery GC 188170K->188198K (221792K), 0.715 ms
[INFO ][memory ] 1.720: parallel nursery GC 188234K->188262K (221792K), 1.126 ms
[INFO ][memory ] 1.721: parallel nursery GC 188298K->188326K (221792K), 1.242 ms
[INFO ][memory ] 1.723: parallel nursery GC 188362K->188390K (221792K), 1.082 ms
[INFO ][memory ] 1.724: parallel nursery GC 188426K->188454K (221792K), 0.819 ms
[INFO ][memory ] 1.725: parallel nursery GC 188490K->188518K (221792K), 0.719 ms
[INFO ][memory ] 1.726: parallel nursery GC 188554K->188582K (221792K), 0.690 ms
[INFO ][memory ] 1.726: parallel nursery GC 188618K->188646K (221792K), 0.844 ms
[INFO ][memory ] 1.727: parallel nursery GC 188682K->188710K (221792K), 0.693 ms
[INFO ][memory ] 1.728: parallel nursery GC 188746K->188774K (221792K), 0.690 ms
[INFO ][memory ] 1.729: parallel nursery GC 188810K->188838K (221792K), 0.696 ms
[INFO ][memory ] 1.730: parallel nursery GC 188874K->188902K (221792K), 0.699 ms
[INFO ][memory ] 1.731: parallel nursery GC 188938K->188966K (221792K), 0.631 ms
[INFO ][memory ] 1.731: parallel nursery GC 189002K->189094K (221792K), 0.687 ms
[INFO ][memory ] 1.732: parallel nursery GC 189130K->189158K (221792K), 0.680 ms
[INFO ][memory ] 1.733: parallel nursery GC 189194K->189222K (221792K), 0.682 ms
[INFO ][memory ] 1.734: parallel nursery GC 189258K->189286K (221792K), 0.672 ms
[INFO ][memory ] 1.734: parallel nursery GC 189322K->189350K (221792K), 0.680 ms
[INFO ][memory ] 1.735: parallel nursery GC 189386K->189414K (221792K), 0.683 ms
[INFO ][memory ] 1.736: parallel nursery GC 189450K->189478K (221792K), 0.676 ms
[INFO ][memory ] 1.737: parallel nursery GC 189514K->189542K (221792K), 0.690 ms
[INFO ][memory ] 1.737: parallel nursery GC 189578K->189606K (221792K), 0.901 ms
[INFO ][memory ] 1.738: parallel nursery GC 189642K->189670K (221792K), 0.690 ms
[INFO ][memory ] 1.739: parallel nursery GC 189706K->189734K (221792K), 0.684 ms
[INFO ][memory ] 1.740: parallel nursery GC 189770K->189798K (221792K), 0.685 ms
[INFO ][memory ] 1.741: parallel nursery GC 189834K->189862K (221792K), 0.685 ms
[INFO ][memory ] 1.742: parallel nursery GC 189898K->189926K (221792K), 0.681 ms
[INFO ][memory ] 1.742: parallel nursery GC 189962K->189990K (221792K), 0.688 ms
[INFO ][memory ] 1.743: parallel nursery GC 190026K->190054K (221792K), 0.679 ms
[INFO ][memory ] 1.744: parallel nursery GC 190090K->190118K (221792K), 0.688 ms
[INFO ][memory ] 1.745: parallel nursery GC 190154K->190182K (221792K), 0.700 ms
[INFO ][memory ] 1.745: parallel nursery GC 190218K->190246K (221792K), 0.832 ms
[INFO ][memory ] 1.746: parallel nursery GC 190282K->190310K (221792K), 0.685 ms
[INFO ][memory ] 1.747: parallel nursery GC 190346K->190374K (221792K), 0.693 ms
[INFO ][memory ] 1.748: parallel nursery GC 190410K->190438K (221792K), 0.698 ms
[INFO ][memory ] 1.749: parallel nursery GC 190474K->190502K (221792K), 0.835 ms
[INFO ][memory ] 1.750: parallel nursery GC 190538K->190566K (221792K), 0.688 ms
[INFO ][memory ] 1.750: parallel nursery GC 190602K->190630K (221792K), 0.695 ms
[INFO ][memory ] 1.751: parallel nursery GC 190666K->190694K (221792K), 0.689 ms
[INFO ][memory ] 1.752: parallel nursery GC 190730K->190758K (221792K), 0.684 ms
[INFO ][memory ] 1.753: parallel nursery GC 190794K->190822K (221792K), 0.662 ms
[INFO ][memory ] 1.753: parallel nursery GC 190858K->190886K (221792K), 0.805 ms
[INFO ][memory ] 1.754: parallel nursery GC 190922K->190950K (221792K), 0.687 ms
[INFO ][memory ] 1.755: parallel nursery GC 190986K->191014K (221792K), 0.687 ms
[INFO ][memory ] 1.756: parallel nursery GC 191050K->191078K (221792K), 0.684 ms
[INFO ][memory ] 1.757: parallel nursery GC 191114K->191142K (221792K), 0.686 ms
[INFO ][memory ] 1.757: parallel nursery GC 191178K->191206K (221792K), 0.688 ms
[INFO ][memory ] 1.758: parallel nursery GC 191242K->191270K (221792K), 0.688 ms
[INFO ][memory ] 1.759: parallel nursery GC 191306K->191334K (221792K), 0.685 ms
[INFO ][memory ] 1.760: parallel nursery GC 191370K->191398K (221792K), 0.834 ms
[INFO ][memory ] 1.761: parallel nursery GC 191434K->191462K (221792K), 0.681 ms
[INFO ][memory ] 1.761: parallel nursery GC 191498K->191526K (221792K), 0.736 ms
[INFO ][memory ] 1.762: parallel nursery GC 191562K->191590K (221792K), 0.681 ms
[INFO ][memory ] 1.763: parallel nursery GC 191626K->191654K (221792K), 0.688 ms
[INFO ][memory ] 1.764: parallel nursery GC 191690K->191718K (221792K), 0.701 ms
[INFO ][memory ] 1.764: parallel nursery GC 191754K->191782K (221792K), 0.717 ms
[INFO ][memory ] 1.765: parallel nursery GC 191818K->191846K (221792K), 0.694 ms
[INFO ][memory ] 1.766: parallel nursery GC 191882K->191910K (221792K), 0.690 ms
[INFO ][memory ] 1.767: parallel nursery GC 191946K->191974K (221792K), 0.690 ms
[INFO ][memory ] 1.768: parallel nursery GC 192010K->192038K (221792K), 0.685 ms
[INFO ][memory ] 1.768: parallel nursery GC 192074K->192102K (221792K), 0.673 ms
[INFO ][memory ] 1.769: parallel nursery GC 192138K->192166K (221792K), 0.752 ms
[INFO ][memory ] 1.770: parallel nursery GC 192202K->192230K (221792K), 0.758 ms
[INFO ][memory ] 1.771: parallel nursery GC 192266K->192294K (221792K), 0.759 ms
[INFO ][memory ] 1.772: parallel nursery GC 192330K->192358K (221792K), 0.687 ms
[INFO ][memory ] 1.772: parallel nursery GC 192394K->192422K (221792K), 0.690 ms
[INFO ][memory ] 1.773: parallel nursery GC 192458K->192486K (221792K), 0.695 ms
[INFO ][memory ] 1.774: parallel nursery GC 192522K->192550K (221792K), 0.706 ms
[INFO ][memory ] 1.775: parallel nursery GC 192586K->192614K (221792K), 0.699 ms
[INFO ][memory ] 1.776: parallel nursery GC 192650K->192742K (221792K), 0.631 ms
[INFO ][memory ] 1.776: parallel nursery GC 192778K->192806K (221792K), 0.701 ms
[INFO ][memory ] 1.777: parallel nursery GC 192842K->192870K (221792K), 0.784 ms
[INFO ][memory ] 1.778: parallel nursery GC 192906K->192934K (221792K), 0.690 ms
[INFO ][memory ] 1.779: parallel nursery GC 192970K->192998K (221792K), 0.692 ms
[INFO ][memory ] 1.780: parallel nursery GC 193034K->193062K (221792K), 0.693 ms
[INFO ][memory ] 1.780: parallel nursery GC 193098K->193126K (221792K), 0.703 ms
[INFO ][memory ] 1.781: parallel nursery GC 193162K->193190K (221792K), 0.834 ms
[INFO ][memory ] 1.782: parallel nursery GC 193226K->193254K (221792K), 0.697 ms
[INFO ][memory ] 1.783: parallel nursery GC 193290K->193318K (221792K), 0.701 ms
[INFO ][memory ] 1.784: parallel nursery GC 193354K->193382K (221792K), 0.706 ms
[INFO ][memory ] 1.784: parallel nursery GC 193418K->193446K (221792K), 0.701 ms
[INFO ][memory ] 1.785: parallel nursery GC 193482K->193510K (221792K), 0.879 ms
[INFO ][memory ] 1.786: parallel nursery GC 193546K->193574K (221792K), 0.702 ms
[INFO ][memory ] 1.787: parallel nursery GC 193610K->193638K (221792K), 0.688 ms
[INFO ][memory ] 1.788: parallel nursery GC 193674K->193702K (221792K), 0.684 ms
[INFO ][memory ] 1.788: parallel nursery GC 193738K->193766K (221792K), 0.751 ms
[INFO ][memory ] 1.789: parallel nursery GC 193802K->193830K (221792K), 1.054 ms
[INFO ][memory ] 1.790: parallel nursery GC 193866K->193894K (221792K), 0.754 ms
[INFO ][memory ] 1.791: parallel nursery GC 193930K->193958K (221792K), 0.699 ms
[INFO ][memory ] 1.792: parallel nursery GC 193994K->194022K (221792K), 0.791 ms
[INFO ][memory ] 1.793: parallel nursery GC 194058K->194086K (221792K), 0.703 ms
[INFO ][memory ] 1.794: parallel nursery GC 194122K->194150K (221792K), 0.685 ms
[INFO ][memory ] 1.795: parallel nursery GC 194186K->194214K (221792K), 0.687 ms
